COD_PAIS,PAIS,COD_FORMATO,FORMATO,COD_ZONA,SECUENCIA,NOMB_ZONE,COD_ESC,COD_ZNFCN,DSCRPCN_MAPEO_ZONA,PRICE_EVENT_TYPE,PRECIO_GPI_C_IMP,PRECIO_GPI_S_IMP,PRECIO_GP,PRECIO_AT,PRECIO_VENTA,TAX,STORE_NBR,ITEM,UPC,DESCRIPCION,DESCRIPCION_1,DESCRIPCION_2,DESCRIPCION_SHOP,DESCRIPCION_UPC,ITEM_PRINCIPAL_XREF,ITEM_ENLAZADO_XREF,TIPO_XREF,JUSTIFICACION_XREF,ROL_XREF,COD_DIV,DIVISION,COD_SUBDIV,SUBDIVISION,DEPT_NBR,N_DEPTO,DPTO_DESC,ESTATUS,CANAL,TIPO,SUBTIPO,ORDERBOOK,CWO,MBM,N_FINELINE,FINELINE_DESC,CATEGORY_NBR,CATEGORY_DESC,SUBCATEGORY,N_MARCA,MARCA_DESC,N_VENDOR,VENDOR_DESC,F_CREADO,F_EFECTIVA,F_FINAL,UXC_DESC,UDM,SELL_PACK_QTY,SELL_QTY,IND_BASCULA,IND_TRASTIENDA,PRODUCT_NBR,COSTO,COST_UNIT,PRECIO_EV_4K,PRECIO_FINAL,ROTACIONES,VENTAS,INVENTARIO,ORDENADO,EN_TRANSITO,EN_CD,FIJACION,TC,EFFECTIVE_DATE,EXPIRATION_DATE,LAST_CHANGE_TS,EXTRACT_DATE,EXTRACT_YR,SW,CODIGO_FAMILIA,AGRUPACION,ITEM_PRIMARIO,DESC_PRIMARIO,VENTAS_PRIMARIO,PRECIO_PRIMARIO,ESTADO_PRECIO,DIFERENCIA_PRECIO,ROTACION
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,MD,2000.0,17.7,,,,0.13,4076,70237575,740100649046,8PACK COCA COLA MINI SURTIDO LATA,8PK COCA COLA MINI S,CR 8PK SURTIDA,,8PK CC SURT,70425053,70237575,VIGENTE,CAMBIO DE UPC,ENLAZADO,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,I,RESURTIBLE,37,0,false,false,M,1760,BEB PACK PERSONAL,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,1324,COCA-COLA,18294,COCA COLA FEMSA DE COSTA RICA,2014-01-14T00:00:00.000Z,2014-02-03T00:00:00.000Z,2015-11-25T00:00:00.000Z,1896ML,ML,,1896.0,false,false,1911254,2908.62,2908.62,,2000.0,,,,,,,MD,507.0,2026-03-02T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-02-17T11:02:16.471000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0075,PRIMARIO,70237575,8PACK COCA COLA MINI SURTIDO LATA,0,2000.0,Igual al Primario,0.0,
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,RB,500.0,4.42,,,,0.13,4076,75003034,744100163847,GASEOSA COTUBA REGULAR 355ML LATA,DP COTUB R LAT 355ML,CR COTUB R LAT 355ML,,BEB CARBO CO,75003030,75003034,VIGENTE,CAMBIO DE UPC,ENLAZADO,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,false,false,M,1752,BEB SABOR LIGHT PERS,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,1464,COTUBA,17632,COOPERATIVA DE PRODUCTORES DE,2023-02-07T00:00:00.000Z,2023-06-12T00:00:00.000Z,2049-12-31T00:00:00.000Z,355ML,ML,1.0,355.0,false,false,75003135,2698.44,449.74,,500.0,,,,,,,RB,507.0,2026-06-02T00:00:00+00:00,2026-07-21T00:00:00+00:00,2026-05-28T14:03:12.720000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0076,PRIMARIO,75003034,GASEOSA COTUBA REGULAR 355ML LATA,0,500.0,Igual al Primario,0.0,
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,2500.0,22.12,,,2473.2726,0.13,4076,9541790,744100357115,REFRESCO CANADA DRY GINGR ALE PET 3000ML,CANADA DRY GINGER AL,CR GINGER ALE,,GINGER ALE,9541790,9541790,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1754,BEB SABOR REGUL FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,969,CANADA DRY,18294,COCA COLA FEMSA DE COSTA RICA,2009-11-21T00:00:00.000Z,2009-11-30T00:00:00.000Z,2049-12-31T00:00:00.000Z,3000ML,ML,1.0,3000.0,false,false,283505,11409.7456,1901.6205,,2500.0,38.0,83172.0,14,0,0,0,/MOM,507.0,2026-04-06T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-04-01T11:02:25.578000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0077,PRIMARIO,9541790,REFRESCO CANADA DRY GINGR ALE PET 3000ML,83172.0,2500.0,Igual al Primario,0.0,38.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,850.0,7.52,,,849.76,0.13,4076,75244618,4900000365,COCA COLA SABOR VAINILLA 355ML,COCA COLA VAINILLA,CR COCA VAINILLA,,COCA COL VAI,75244618,75244618,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,47,true,false,M,1706,BEB COLA REGUL PERSO,6987,BEVERAGES - CARBONATED-D95,COLAS,1324,COCA-COLA,178272,COSTAVEN SUPPLY SA,2024-08-12T00:00:00.000Z,2024-08-21T00:00:00.000Z,2049-12-31T00:00:00.000Z,355ML,ML,12.0,355.0,false,false,75103554,7458.0,621.5,,850.0,11.0,8272.0,27,12,0,0,,507.0,2025-07-28T00:00:00+00:00,2049-12-31T00:00:00+00:00,2025-07-25T16:01:38.143000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0009,PRIMARIO,75244618,COCA COLA SABOR VAINILLA 355ML,8272.0,850.0,Igual al Primario,0.0,11.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,RB,500.0,4.42,,,499.46,0.13,4076,75003030,744100163847,GASEOSA COTUBA REGULAR 355ML LATA,DP COTUB R LAT 355ML,CR COTUB R LAT 355ML,,BEB CARBO CO,75003030,75003034,VIGENTE,CAMBIO DE UPC,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,47,true,false,M,1752,BEB SABOR LIGHT PERS,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,1464,COTUBA,17632,COOPERATIVA DE PRODUCTORES DE,2023-02-07T00:00:00.000Z,2024-06-17T00:00:00.000Z,2049-12-31T00:00:00.000Z,355ML,ML,1.0,355.0,false,false,75003135,2766.24,461.04,,500.0,2.0,884.0,16,6,0,0,RB/MOM,507.0,2026-06-02T00:00:00+00:00,2026-07-21T00:00:00+00:00,2026-05-28T14:03:12.594000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0001,SECUNDARIO,75003032,GASEOSA COTUBA CERO 355ML LATA,4862.0,500.0,Igual al Primario,0.0,2.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1760.0,15.58,,,1760.54,0.13,4076,75179027,744100350665,REFRESC GAS GINGER ALE CANADA DRY 2500ML,GINGER ALE CANAD DRY,CR GINGER CANAD DRY,,GINGER CANAD,75179027,9518186,VIGENTE,CAMBIO DE UPC,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1754,BEB SABOR REGUL FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,969,CANADA DRY,18294,COCA COLA FEMSA DE COSTA RICA,2024-02-29T00:00:00.000Z,2024-03-25T00:00:00.000Z,2049-12-31T00:00:00.000Z,2500ML,ML,1.0,2500.0,false,false,75233688,9520.1596,1586.6895,,1760.0,34.0,52972.0,24,0,0,0,,507.0,2026-04-29T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-04-29T19:02:56.194000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0078,SECUNDARIO,75179026,SODA CANADA DRY 2500ML,62320.0,1760.0,Igual al Primario,0.0,34.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,850.0,7.52,,,845.7243,0.13,4076,9518984,744100357148,REFRESC GAS GINGER ALE PET 600ML,CANADA DRY GINGER,CR S DRK CAN DR GIN,,GING DS 600,9518984,9518984,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1756,BEB SABOR REGUL PERS,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,969,CANADA DRY,18294,COCA COLA FEMSA DE COSTA RICA,1992-11-19T00:00:00.000Z,2008-06-16T00:00:00.000Z,2049-12-31T00:00:00.000Z,600ML,ML,1.0,600.0,false,false,91280,8813.5593,734.4661,,850.0,63.0,47151.0,,,,,,507.0,2026-06-11T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-06-11T19:01:17.313000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0079,SECUNDARIO,9518977,REFRESC GAS SODA CANADA DRY PET 600ML,124080.0,850.0,Igual al Primario,0.0,63.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,2190.0,19.38,,,,0.13,4076,75302247,770209005084,2 PK GAS MAN COL 3000 ML,2 PK MAN COLOM,CR POST MAN COL,,2PK MAN COL,75302247,75302247,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,0,true,false,P,1754,BEB SABOR REGUL FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,50890,POSTOBON,25871,CIAMESA SA,2025-01-28T00:00:00.000Z,2025-05-01T00:00:00.000Z,2049-12-31T00:00:00.000Z,3000,ML,1.0,3000.0,false,false,75547289,1595.56,1595.56,,2190.0,,,,,,,,507.0,2025-07-28T00:00:00+00:00,2049-12-31T00:00:00+00:00,2025-07-25T16:01:42.173000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0036,PRIMARIO,75302247,2 PK GAS MAN COL 3000 ML,0,2190.0,Igual al Primario,0.0,
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,3400.0,30.09,,,3400.17,0.13,4076,75520550,744100350984,COCA COLA Y FANTA 2PACK 6000ML,COCA Y FANTA 2PACK,CR COCA FANTA 2PACK,,COCA FANT 2P,75520550,75520550,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,I,1704,BEB COLA REGUL FAMIL,6987,BEVERAGES - CARBONATED-D95,COLAS,1324,COCA-COLA,18294,COCA COLA FEMSA DE COSTA RICA,2026-06-09T00:00:00.000Z,2026-06-22T00:00:00.000Z,2049-12-31T00:00:00.000Z,6000ML,ML,1.0,6000.0,false,false,75858807,8489.69,2829.8929,,3400.0,5.0,15045.0,,,,,,507.0,2026-06-10T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-06-10T11:02:30.063000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0080,PRIMARIO,75520550,COCA COLA Y FANTA 2PACK 6000ML,15045.0,3400.0,Igual al Primario,0.0,5.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1710.0,15.13,,,1709.69,0.13,4076,75119455,744100350090,COCA COLA 2500ML PET TERMO,COCA COLA ORIGINAL,CRCOCA COLA 2500 PET,,COCPET TERMO,75119455,75119455,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1706,BEB COLA REGUL PERSO,6987,BEVERAGES - CARBONATED-D95,COLAS,1324,COCA-COLA,18294,COCA COLA FEMSA DE COSTA RICA,2023-10-26T00:00:00.000Z,2023-11-13T00:00:00.000Z,2049-12-31T00:00:00.000Z,2500,ML,1.0,2500.0,false,false,1910768,9782.7151,1630.4544,,1710.0,51.0,77163.0,57,0,0,0,,507.0,2026-05-06T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-05-06T19:04:42.558000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0081,PRIMARIO,75119455,COCA COLA 2500ML PET TERMO,77163.0,1710.0,Igual al Primario,0.0,51.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,850.0,7.52,,,844.641,0.13,4076,9518977,744100357048,REFRESC GAS SODA CANADA DRY PET 600ML,CANADA DRY REF LIGA,CR S DRK SODA CAN,,SODA DS 600,9518977,9518977,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1756,BEB SABOR REGUL PERS,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,969,CANADA DRY,18294,COCA COLA FEMSA DE COSTA RICA,1992-11-19T00:00:00.000Z,2008-06-16T00:00:00.000Z,2049-12-31T00:00:00.000Z,600ML,ML,1.0,600.0,false,false,91280,8813.5593,734.4661,,850.0,166.0,124080.0,168,0,0,0,,507.0,2026-06-23T00:00:00+00:00,2026-07-06T00:00:00+00:00,2026-06-23T19:00:59.264000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0079,PRIMARIO,9518977,REFRESC GAS SODA CANADA DRY PET 600ML,124080.0,850.0,Igual al Primario,0.0,166.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1150.0,10.18,,,1121.525,0.13,4076,75369020,744100359815,FANTA UVA 1.5L PET 1500 ML,FANTA UVA 1500 ML,CR F.UVA 1500ML,,FANTAUVA,75369020,75369020,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1702,BEB COLA LIGHT PERSO,6987,BEVERAGES - CARBONATED-D95,COLAS,2238,FANTA,18294,COCA COLA FEMSA DE COSTA RICA,2025-05-28T00:00:00.000Z,2025-06-09T00:00:00.000Z,2049-12-31T00:00:00.000Z,1500,ML,1.0,1500.0,false,false,75642841,8490.8991,1061.3638,,1150.0,4.0,3970.0,17,0,0,0,,507.0,2026-04-22T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-04-22T19:05:39.513000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0082,PRIMARIO,75369020,FANTA UVA 1.5L PET 1500 ML,3970.0,1150.0,Igual al Primario,0.0,4.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,2030.0,17.96,,,,0.13,4076,75382608,63736410440,COLA KOLA SHALER BEBI CARBONATADA 2000ML,COLA KOLA SHALER 2L,CRKOLASHALER 2L,,KOLASHALER,75382608,75210915,VIGENTE,CAMBIO DE VENDOR,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,0,true,false,M,1706,BEB COLA REGUL PERSO,6987,BEVERAGES - CARBONATED-D95,COLAS,14608,KOLA SHALER,52359,3101846977 SOCIEDAD ANONIMA,2025-07-08T00:00:00.000Z,2025-09-01T00:00:00.000Z,2049-12-31T00:00:00.000Z,2000,ML,6.0,2000.0,false,false,615230,9119.1,1519.85,,2030.0,,,,,,,,507.0,2025-07-09T00:00:00+00:00,2049-12-31T00:00:00+00:00,2025-07-09T11:01:27.741000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0083,PRIMARIO,75382608,COLA KOLA SHALER BEBI CARBONATADA 2000ML,0,2030.0,Igual al Primario,0.0,
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,500.0,4.42,,,499.46,0.13,4076,75228367,770209004305,GASEOSA POSTOBON MANZANA CERO 400 ML,GASEOSA MANZ CER 400,CR MANZ POST CER 400,,POS MANZ PQ,75228367,75228367,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,47,true,false,M,1702,BEB COLA LIGHT PERSO,6987,BEVERAGES - CARBONATED-D95,COLAS,50890,POSTOBON,25871,CIAMESA SA,2024-07-03T00:00:00.000Z,2024-07-18T00:00:00.000Z,2049-12-31T00:00:00.000Z,400,ML,1.0,400.0,false,false,75425040,5407.05,360.47,,500.0,5.0,2210.0,15,0,0,0,,507.0,2024-07-03T00:00:00+00:00,2049-12-31T00:00:00+00:00,2024-07-03T19:01:15.395000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0084,PRIMARIO,75228367,GASEOSA POSTOBON MANZANA CERO 400 ML,2210.0,500.0,Igual al Primario,0.0,5.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,3500.0,30.97,,,3499.61,0.13,4076,70058758,744100350494,3PACK COCA COLA FRESCA FUZE 2500 ML,COCA COL FRESCA FUZE,CR COCA FRESCA FUZE,,COCA CO 3PAC,70058758,70355406,VIGENTE,CAMBIO DE UPC,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1704,BEB COLA REGUL FAMIL,6987,BEVERAGES - CARBONATED-D95,COLAS,1324,COCA-COLA,18294,COCA COLA FEMSA DE COSTA RICA,2022-09-02T00:00:00.000Z,2022-10-10T00:00:00.000Z,2049-12-31T00:00:00.000Z,7500ML,ML,2.0,7500.0,false,false,2122877,5286.4564,2643.2282,,3500.0,33.0,102201.0,,,,,/MOM,507.0,2026-06-03T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-05-27T12:23:55.564000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0085,PRIMARIO,70058758,3PACK COCA COLA FRESCA FUZE 2500 ML,102201.0,3500.0,Igual al Primario,0.0,33.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1310.0,11.59,,,1309.67,0.13,4076,70246082,744100350155,GASEOSA COCA COLA RETORN SN AZUC 2500ML,COCACOLA SIN AZ RETO,CR COCA SIN AZU RETO,,COCA SIN AZU,70246082,70246082,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1700,BEB COLA LIGHT FAMIL,6987,BEVERAGES - CARBONATED-D95,COLAS,1324,COCA-COLA,18294,COCA COLA FEMSA DE COSTA RICA,2019-05-06T00:00:00.000Z,2019-09-23T00:00:00.000Z,2049-12-31T00:00:00.000Z,2500ML,ML,1.0,2500.0,false,false,1715981,9239.9987,1154.9956,,1310.0,68.0,78812.0,,,,,/MOM,507.0,2026-05-21T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-05-21T11:02:05.919000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0086,PRIMARIO,70246082,GASEOSA COCA COLA RETORN SN AZUC 2500ML,78812.0,1310.0,Igual al Primario,0.0,68.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1500.0,13.27,,,1495.7527,0.13,4076,70080378,744100350429,REFRESCO FANTA NARANJA SIN AZUCAR 2500ML,FANTA NARANJA SIN AZ,CR FANTA NAR SIN AZU,,FANTA SIN AZ,70080378,70080378,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1700,BEB COLA LIGHT FAMIL,6987,BEVERAGES - CARBONATED-D95,COLAS,2238,FANTA,18294,COCA COLA FEMSA DE COSTA RICA,2021-03-10T00:00:00.000Z,2022-01-31T00:00:00.000Z,2049-12-31T00:00:00.000Z,2500ML,ML,,2500.0,false,false,1646968,8027.7686,1337.9652,,1500.0,40.0,52947.0,,,,,,507.0,2026-04-06T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-04-01T11:02:51.042000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0087,PRIMARIO,70080378,REFRESCO FANTA NARANJA SIN AZUCAR 2500ML,52947.0,1500.0,Igual al Primario,0.0,40.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,4910.0,43.45,,,4879.1281,0.13,4076,75359685,744100353901,12 PK CCZA MINILATA 2844 ML,12PK CCSA MINI,CR 12PKCCSA,,12PKCCSA,75359685,75359685,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,I,RESURTIBLE,37,0,false,false,M,1760,BEB PACK PERSONAL,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,1224,CHIVAS REGAL,18294,COCA COLA FEMSA DE COSTA RICA,2025-05-14T00:00:00.000Z,2025-09-01T00:00:00.000Z,2049-12-31T00:00:00.000Z,2844,ML,1.0,2844.0,false,false,75631763,4199.08,4199.08,,4910.0,16.0,69085.0,,,,,,507.0,2026-01-21T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-01-21T19:04:29.831000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0088,PRIMARIO,75359685,12 PK CCZA MINILATA 2844 ML,69085.0,4910.0,Igual al Primario,0.0,16.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,670.0,5.93,,,670.09,0.13,4076,75254963,7800003348,BEBIDA DR PEPPER CREMA 355ML,DR PEPPER CREMA,CR DR PEPPER CREM,,PEPPER CRM,75254963,75254963,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,0,true,false,M,1706,BEB COLA REGUL PERSO,6987,BEVERAGES - CARBONATED-D95,COLAS,1880,DR. PEPPER,178272,COSTAVEN SUPPLY SA,2024-09-02T00:00:00.000Z,2024-09-15T00:00:00.000Z,2049-12-31T00:00:00.000Z,355ML,ML,12.0,355.0,false,false,75283795,7458.0,621.5,,670.0,4.0,2372.0,23,0,0,0,,507.0,2026-05-06T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-05-06T19:02:45.271000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0071,PRIMARIO,75254963,BEBIDA DR PEPPER CREMA 355ML,2372.0,670.0,Igual al Primario,0.0,4.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,960.0,8.5,,,,0.13,4076,70244767,76400904806,PEPSI COLA 1500 ML,PEPSI COLA,CR PEPSI COL,,PEPSICOLA,70244767,70244767,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1700,BEB COLA LIGHT FAMIL,6987,BEVERAGES - CARBONATED-D95,COLAS,4907,PEPSI,17707,DISTRIBUIDORA LA FLORIDA SOCIE,2022-05-10T00:00:00.000Z,2022-10-24T00:00:00.000Z,2049-12-31T00:00:00.000Z,1500ML,ML,1.0,1500.0,false,false,2076462,4440.9,740.15,,960.0,,,,,,,,507.0,2026-03-08T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-03-08T15:01:45.595000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0089,PRIMARIO,70244767,PEPSI COLA 1500 ML,0,960.0,Igual al Primario,0.0,
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,780.0,6.9,,,779.7,0.13,4076,9518557,744100350023,REFRESC GAS COCA COLA ORIGINAL LAT 355ML,COCA C REF ORIG LATA,CR S DRK CAN COKE,,COCA ORIG,9518557,9518557,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1706,BEB COLA REGUL PERSO,6987,BEVERAGES - CARBONATED-D95,COLAS,1324,COCA-COLA,18294,COCA COLA FEMSA DE COSTA RICA,1993-04-26T00:00:00.000Z,2008-06-16T00:00:00.000Z,2049-12-31T00:00:00.000Z,355ML,ML,1.0,355.0,false,false,106208,7947.4821,662.293,,780.0,29.0,20010.0,,,,,,507.0,2026-05-27T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-05-27T19:04:43.927000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0090,PRIMARIO,9518557,REFRESC GAS COCA COLA ORIGINAL LAT 355ML,20010.0,780.0,Igual al Primario,0.0,29.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,930.0,8.23,,,929.99,0.13,4076,9508659,744100357223,REFRESC GAS GINGER ALE QUINADA LAT 355ML,CANADA DRY GINGER,CR QUINAC CAN,,QUINADA LATA,9508659,9508659,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1756,BEB SABOR REGUL PERS,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,969,CANADA DRY,18294,COCA COLA FEMSA DE COSTA RICA,2005-11-05T00:00:00.000Z,2008-06-16T00:00:00.000Z,2049-12-31T00:00:00.000Z,355ML,ML,1.0,355.0,false,false,84298,7947.4821,662.293,,930.0,16.0,13168.0,62,0,0,0,,507.0,2026-06-23T00:00:00+00:00,2026-07-06T00:00:00+00:00,2026-06-23T19:00:59.062000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0091,PRIMARIO,9508659,REFRESC GAS GINGER ALE QUINADA LAT 355ML,13168.0,930.0,Igual al Primario,0.0,16.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,2620.0,23.19,,,2620.47,0.13,4076,75046961,744100350200,"2P 2,5 COCA COLA SIN AZUCAR 2500 ML",2PACK COCA SIN AZ,CR 2PACK COCA SIN AZ,,2P COCA S AZ,75046961,70599688,VIGENTE,CLASIFICAR,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1758,BEB PACK FAMILIAR,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,1324,COCA-COLA,18294,COCA COLA FEMSA DE COSTA RICA,2023-06-06T00:00:00.000Z,2023-07-03T00:00:00.000Z,2049-12-31T00:00:00.000Z,5000ML,ML,2.0,5000.0,false,false,370261,9899.9978,2475.0051,,2620.0,18.0,41742.0,17,0,0,0,,507.0,2025-12-17T00:00:00+00:00,2049-12-31T00:00:00+00:00,2025-12-17T19:11:26.199000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0092,PRIMARIO,75046961,"2P 2,5 COCA COLA SIN AZUCAR 2500 ML",41742.0,2620.0,Igual al Primario,0.0,18.0
