PAIS,Formato,ZONA,CODIGO_FAMILIA,DESC_PRIMARIO,MARCA,CATEGORIA,SKU_PRIMARIO,PRECIO_PRIMARIO,VENTAS_PRIMARIO,ROTACIONES_PRIMARIO,TOTAL_SKUS,SKUS_VALIDOS,SKUS_PACK_GRAMAJE,PRECIOS_DISTINTOS,SKUS_ALINEADOS,SKUS_NO_ALINEADOS,PCT_ALINEACION,TIENE_SKU_PRIMARIO,SKUS_SIN_PRECIO,SKUS_SIN_VENTAS,VENTAS_FAMILIA,ESTADOS_PRESENTES
CR,BODEGAS,RURAL NORTE,9522120,REFRESC GAS COCA COLA ORIGINAL PE 3000ML,FRESCA,BEVERAGES - CARBONATED-D95,9522120,2010.0,1232651.0,695.0,10,6,4,7,1,5,16.67,1,0,1,4613597.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,DESCUENTO,RURAL NORTE,9522120,REFRESC GAS COCA COLA ORIGINAL PE 3000ML,FRESCA,BEVERAGES - CARBONATED-D95,9522120,2010.0,1537925.0,865.0,10,6,4,8,1,5,16.67,1,0,3,4240557.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,DESCUENTO,SAN JOSE,70369307,GASEOSA COCA COLA PET 355ML,FRESCA,BEVERAGES-CARBONATED D82,70369307,480.0,1755098.0,4264.0,6,6,0,2,1,5,16.67,1,0,0,4215995.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,GUANACASTE,9522120,REFRESC GAS COCA COLA ORIGINAL PE 3000ML,FRESCA,BEVERAGES - CARBONATED-D95,9522120,2500.0,1665863.0,754.0,10,6,4,8,1,5,16.67,1,0,0,4169150.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,DESCUENTO,CARTAGO,9522120,REFRESC GAS COCA COLA ORIGINAL PE 3000ML,FRESCA,BEVERAGES - CARBONATED-D95,9522120,2500.0,1503150.0,685.0,10,6,4,8,1,5,16.67,1,0,2,3817635.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,BODEGAS,GUANACASTE,9522120,REFRESC GAS COCA COLA ORIGINAL PE 3000ML,FRESCA,BEVERAGES - CARBONATED-D95,9522120,2500.0,1227049.0,556.0,10,6,4,8,1,5,16.67,1,0,0,3774166.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,WALMART,SAN JOSE,70138747,HERBAL ESSEN SH PELO LARGO GRANADA 400ML,HERBAL ESSENCES,HAIR CARE CONDITIONER TREAT D02,70138747,3000.0,520469.0,197.0,9,9,0,3,4,5,44.44,1,0,0,3411417.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,HEREDIA - GAM,9522120,REFRESC GAS COCA COLA ORIGINAL PE 3000ML,FRESCA,BEVERAGES - CARBONATED-D95,9522120,2500.0,1404078.0,638.0,10,6,4,8,1,5,16.67,1,0,3,3256859.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,DESCUENTO,ALAJUELA - GAM,9522120,REFRESC GAS COCA COLA ORIGINAL PE 3000ML,FRESCA,BEVERAGES - CARBONATED-D95,9522120,2020.0,1233885.0,693.0,10,6,4,8,1,5,16.67,1,0,3,3106658.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,DESCUENTO,LIMON,9522120,REFRESC GAS COCA COLA ORIGINAL PE 3000ML,FRESCA,BEVERAGES - CARBONATED-D95,9522120,2500.0,1150918.0,522.0,10,6,4,8,1,5,16.67,1,0,2,2821413.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,SUPERMERCADOS,SAN JOSE,75119455,COCA COLA 2500ML PET TERMO,FRESCA,BEVERAGES - CARBONATED-D95,75119455,1710.0,961084.0,637.0,6,6,0,2,1,5,16.67,1,0,0,2813678.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,SAN JOSE,70622031,JABON COSM PALMOLIVE YOGURT 3PACK 300GR,PALMOLIVE,HAND AND BODY WASHING D02,70622031,1390.0,541099.0,441.0,8,8,0,3,3,5,37.5,1,0,0,2608452.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,LIMON,9522120,REFRESC GAS COCA COLA ORIGINAL PE 3000ML,FRESCA,BEVERAGES - CARBONATED-D95,9522120,2500.0,780636.0,354.0,10,6,4,7,1,5,16.67,1,0,0,2600691.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,BODEGAS,CARTAGO,9522120,REFRESC GAS COCA COLA ORIGINAL PE 3000ML,FRESCA,BEVERAGES - CARBONATED-D95,9522120,2500.0,825743.0,374.0,10,6,4,7,1,5,16.67,1,0,1,2524454.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,SUPERMERCADOS,SAN JOSE,9103486,HELADO DP VAINILLA CON CHOCOLAT 1028GR,DOS PINOS,ICE CREAM AND FROZEN DESSERTS D91,9103486,3700.0,1092209.0,334.0,6,6,0,3,1,5,16.67,1,0,0,2519688.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,SAN JOSE,70369307,GASEOSA COCA COLA PET 355ML,FRESCA,BEVERAGES-CARBONATED D82,70369307,520.0,1198579.0,2620.0,6,6,0,2,1,5,16.67,1,0,0,2439956.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,SAN JOSE,75119455,COCA COLA 2500ML PET TERMO,FRESCA,BEVERAGES - CARBONATED-D95,75119455,1710.0,937004.0,620.0,6,6,0,3,1,5,16.67,1,0,2,2437227.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,PACIFICO CENTRAL,9522120,REFRESC GAS COCA COLA ORIGINAL PE 3000ML,FRESCA,BEVERAGES - CARBONATED-D95,9522120,2020.0,817184.0,451.0,10,6,4,7,1,5,16.67,1,0,1,2396345.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,DESCUENTO,SAN JOSE,70220709,REFRESCO TROPICAL TE BLANCO CERO 2500ML,TROPICAL,BEVERAGES - JUICES-D95,70220709,1000.0,490026.0,554.0,7,7,0,4,2,5,28.57,1,0,1,2352683.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,PACIFICO CENTRAL,9522120,REFRESC GAS COCA COLA ORIGINAL PE 3000ML,FRESCA,BEVERAGES - CARBONATED-D95,9522120,2020.0,831043.0,465.0,10,6,4,8,1,5,16.67,1,0,3,2189942.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,BODEGAS,ALAJUELA - GAM,9522120,REFRESC GAS COCA COLA ORIGINAL PE 3000ML,FRESCA,BEVERAGES - CARBONATED-D95,9522120,2020.0,722899.0,406.0,10,6,4,7,1,5,16.67,1,0,1,2146652.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,DESCUENTO,GUANACASTE,70369307,GASEOSA COCA COLA PET 355ML,FRESCA,BEVERAGES-CARBONATED D82,70369307,520.0,760593.0,1770.0,6,6,0,2,1,5,16.67,1,0,0,2102114.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,HEREDIA - GAM,9522120,REFRESC GAS COCA COLA ORIGINAL PE 3000ML,FRESCA,BEVERAGES - CARBONATED-D95,9522120,2500.0,668929.0,303.0,10,6,4,7,1,5,16.67,1,0,1,2078339.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,DESCUENTO,PACIFICO SUR,9522120,REFRESC GAS COCA COLA ORIGINAL PE 3000ML,FRESCA,BEVERAGES - CARBONATED-D95,9522120,2010.0,744525.0,419.0,10,6,4,8,1,5,16.67,1,0,3,2026535.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,WALMART,SAN JOSE,75119455,COCA COLA 2500ML PET TERMO,FRESCA,BEVERAGES - CARBONATED-D95,75119455,1710.0,550884.0,365.0,6,6,0,3,1,5,16.67,1,0,0,2009071.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,HEREDIA - GAM,1383566,DESINF FABULOSO LAVANDA 750ML,FABULOSO,CLEANERS - FLOOR D13,1383566,690.0,726849.0,1191.0,9,9,0,5,4,5,44.44,1,0,3,1940282.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,SAN JOSE,70369307,GASEOSA COCA COLA PET 355ML,FRESCA,BEVERAGES-CARBONATED D82,70369307,480.0,796784.0,1944.0,7,6,1,3,1,5,16.67,1,0,1,1866700.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,WALMART,HEREDIA - GAM,9522120,REFRESC GAS COCA COLA ORIGINAL PE 3000ML,FRESCA,BEVERAGES - CARBONATED-D95,9522120,2000.0,550725.0,323.0,10,6,4,6,1,5,16.67,1,0,0,1832469.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,DESCUENTO,RURAL NORTE,70369307,GASEOSA COCA COLA PET 355ML,FRESCA,BEVERAGES-CARBONATED D82,70369307,520.0,683934.0,1596.0,6,6,0,2,1,5,16.67,1,0,0,1810214.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,RURAL NORTE,70622031,JABON COSM PALMOLIVE YOGURT 3PACK 300GR,PALMOLIVE,HAND AND BODY WASHING D02,70622031,1390.0,451179.0,368.0,8,8,0,3,3,5,37.5,1,0,1,1793500.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,SAN JOSE,70422036,TORT MAIZ TORTIRICA DEL FOGON 20U 560GR,FOGON,BREAD SHELF STABLE D81,70422036,1710.0,1385909.0,820.0,8,8,0,2,3,5,37.5,1,0,6,1725695.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,PACIFICO SUR,9522120,REFRESC GAS COCA COLA ORIGINAL PE 3000ML,FRESCA,BEVERAGES - CARBONATED-D95,9522120,2010.0,643484.0,363.0,10,6,4,7,1,5,16.67,1,0,1,1676428.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,DESCUENTO,CARTAGO,70369307,GASEOSA COCA COLA PET 355ML,FRESCA,BEVERAGES-CARBONATED D82,70369307,490.0,678146.0,1622.0,6,6,0,2,1,5,16.67,1,0,0,1668603.0,Diferente al Primario | Igual al Primario
CR,WALMART,SAN JOSE,9103486,HELADO DP VAINILLA CON CHOCOLAT 1028GR,DOS PINOS,ICE CREAM AND FROZEN DESSERTS D91,9103486,3700.0,609680.0,187.0,6,6,0,2,1,5,16.67,1,0,0,1556682.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,HEREDIA - GAM,70369307,GASEOSA COCA COLA PET 355ML,FRESCA,BEVERAGES-CARBONATED D82,70369307,440.0,648833.0,1673.0,6,6,0,2,1,5,16.67,1,0,0,1513623.0,Diferente al Primario | Igual al Primario
CR,WALMART,CARTAGO,9522120,REFRESC GAS COCA COLA ORIGINAL PE 3000ML,FRESCA,BEVERAGES - CARBONATED-D95,9522120,2000.0,321180.0,185.0,10,6,4,6,1,5,16.67,1,0,0,1474724.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,DESCUENTO,CARTAGO,70220709,REFRESCO TROPICAL TE BLANCO CERO 2500ML,TROPICAL,BEVERAGES - JUICES-D95,70220709,1000.0,349675.0,396.0,7,7,0,4,2,5,28.57,1,0,1,1385782.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,GUANACASTE,70369307,GASEOSA COCA COLA PET 355ML,FRESCA,BEVERAGES-CARBONATED D82,70369307,520.0,579852.0,1392.0,7,6,1,3,1,5,16.67,1,0,1,1383796.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,SUPERMERCADOS,HEREDIA - GAM,75119455,COCA COLA 2500ML PET TERMO,FRESCA,BEVERAGES - CARBONATED-D95,75119455,1710.0,522459.0,346.0,6,6,0,2,1,5,16.67,1,0,0,1376028.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,ALAJUELA - GAM,70369307,GASEOSA COCA COLA PET 355ML,FRESCA,BEVERAGES-CARBONATED D82,70369307,490.0,662892.0,1593.0,6,6,0,2,1,5,16.67,1,0,0,1367524.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,GUANACASTE,75121966,POWERADE ION MOUNTAIN BLAST 600 ML,POWERADE,BEVERAGE-HYDRATE&ENERGY-D95,75121966,970.0,628926.0,783.0,6,6,0,5,1,5,16.67,1,0,2,1364105.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,ALAJUELA - GAM,1383566,DESINF FABULOSO LAVANDA 750ML,FABULOSO,CLEANERS - FLOOR D13,1383566,650.0,541432.0,944.0,9,9,0,5,4,5,44.44,1,0,3,1335125.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,HEREDIA - GAM,9103486,HELADO DP VAINILLA CON CHOCOLAT 1028GR,DOS PINOS,ICE CREAM AND FROZEN DESSERTS D91,9103486,3700.0,533008.0,163.0,6,6,0,2,1,5,16.67,1,0,0,1295113.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,LIMON,70369307,GASEOSA COCA COLA PET 355ML,FRESCA,BEVERAGES-CARBONATED D82,70369307,490.0,453140.0,1082.0,6,6,0,2,1,5,16.67,1,0,0,1250928.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,SAN JOSE,70167340,DEO LADYSPEEDS STICK SPRAY FLORAL 150ML,LADY SPEED STICK,DEODORANTS Y ANTIPERSPIRANT D02,70167340,3150.0,30389.0,11.0,10,6,4,6,1,5,16.67,1,0,1,1240005.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,WALMART,HEREDIA - GAM,70220709,REFRESCO TROPICAL TE BLANCO CERO 2500ML,TROPICAL,BEVERAGES - JUICES-D95,70220709,1000.0,324128.0,367.0,9,8,1,5,3,5,37.5,1,0,2,1221782.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,SUPERMERCADOS,SAN JOSE,75378846,MARLBORO CRAFTED BLUE 100 BOX 20EA,MARLBORO,TOBACCO Y SMOKING-D01,75378846,2300.0,721992.0,314.0,7,7,0,3,2,5,28.57,1,0,5,1200323.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,HEREDIA - GAM,70369307,GASEOSA COCA COLA PET 355ML,FRESCA,BEVERAGES-CARBONATED D82,70369307,520.0,568150.0,1242.0,6,6,0,2,1,5,16.67,1,0,0,1139329.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,RURAL NORTE,70369307,GASEOSA COCA COLA PET 355ML,FRESCA,BEVERAGES-CARBONATED D82,70369307,520.0,498910.0,1178.0,7,6,1,3,1,5,16.67,1,0,1,1137552.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,DESCUENTO,PACIFICO CENTRAL,70369307,GASEOSA COCA COLA PET 355ML,FRESCA,BEVERAGES-CARBONATED D82,70369307,520.0,465252.0,1095.0,6,6,0,2,1,5,16.67,1,0,0,1136293.0,Diferente al Primario | Igual al Primario
CR,WALMART,SAN JOSE,70167340,DEO LADYSPEEDS STICK SPRAY FLORAL 150ML,LADY SPEED STICK,DEODORANTS Y ANTIPERSPIRANT D02,70167340,3100.0,46631.0,17.0,9,6,3,5,1,5,16.67,1,0,1,1135090.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,DESCUENTO,HEREDIA - GAM,70220709,REFRESCO TROPICAL TE BLANCO CERO 2500ML,TROPICAL,BEVERAGES - JUICES-D95,70220709,1000.0,252846.0,286.0,7,7,0,4,2,5,28.57,1,0,1,1134843.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,RURAL NORTE,75121966,POWERADE ION MOUNTAIN BLAST 600 ML,POWERADE,BEVERAGE-HYDRATE&ENERGY-D95,75121966,970.0,618083.0,786.0,6,6,0,5,1,5,16.67,1,0,1,1132501.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,CARTAGO,75119455,COCA COLA 2500ML PET TERMO,FRESCA,BEVERAGES - CARBONATED-D95,75119455,1710.0,327553.0,219.0,6,6,0,3,1,5,16.67,1,0,2,1084647.0,Diferente al Primario | Igual al Primario
CR,WALMART,SAN JOSE,70431133,DESODOR LADY SPEEDSTICK BARRA POWD 45GR,LADY SPEED STICK,DEODORANTS Y ANTIPERSPIRANT D02,70431133,3100.0,161288.0,59.0,9,7,2,6,2,5,28.57,1,0,3,1057509.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,DESCUENTO,RURAL NORTE,75119455,COCA COLA 2500ML PET TERMO,FRESCA,BEVERAGES - CARBONATED-D95,75119455,1710.0,365705.0,242.0,6,6,0,2,1,5,16.67,1,0,2,1055866.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,SAN JOSE,70255108,TE BLANCO CERO BOT PET INMUNID 2500 ML,DOS PINOS,BEVERAGES - JUICES-D95,70255108,1020.0,165387.0,186.0,7,7,0,4,2,5,28.57,1,0,0,1034179.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,SAN JOSE,9103486,HELADO DP VAINILLA CON CHOCOLAT 1028GR,DOS PINOS,ICE CREAM AND FROZEN DESSERTS D91,9103486,3700.0,336315.0,107.0,6,6,0,2,1,5,16.67,1,0,0,1030956.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,RURAL NORTE,70684250,ADAN Y EVA FRUTOS ROJOS 355ML LT 4 AL,ADÁN&EVA,BEVERAGE ALCOHOL - COCKTAIL D96,70684250,1020.0,581331.0,696.0,7,6,1,3,1,5,16.67,1,0,3,1004496.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,BODEGAS,GUANACASTE,70622031,JABON COSM PALMOLIVE YOGURT 3PACK 300GR,PALMOLIVE,HAND AND BODY WASHING D02,70622031,1390.0,216114.0,176.0,8,8,0,3,3,5,37.5,1,0,1,1002327.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,PACIFICO CENTRAL,1383566,DESINF FABULOSO LAVANDA 750ML,FABULOSO,CLEANERS - FLOOR D13,1383566,720.0,314358.0,494.0,9,9,0,5,4,5,44.44,1,0,3,999008.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,GUANACASTE,75119455,COCA COLA 2500ML PET TERMO,FRESCA,BEVERAGES - CARBONATED-D95,75119455,1700.0,410931.0,274.0,6,6,0,3,1,5,16.67,1,0,0,998437.0,Diferente al Primario | Igual al Primario
CR,WALMART,HEREDIA - GAM,70138747,HERBAL ESSEN SH PELO LARGO GRANADA 400ML,HERBAL ESSENCES,HAIR CARE CONDITIONER TREAT D02,70138747,3000.0,168458.0,64.0,9,9,0,3,4,5,44.44,1,0,0,998364.0,Diferente al Primario | Igual al Primario
CR,WALMART,GUANACASTE,9522120,REFRESC GAS COCA COLA ORIGINAL PE 3000ML,FRESCA,BEVERAGES - CARBONATED-D95,9522120,2000.0,274916.0,156.0,10,6,4,6,1,5,16.67,1,0,0,998049.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,DESCUENTO,SAN JOSE,75378846,MARLBORO CRAFTED BLUE 100 BOX 20EA,MARLBORO,TOBACCO Y SMOKING-D01,75378846,2300.0,487600.0,212.0,7,7,0,3,2,5,28.57,1,0,5,986010.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,PACIFICO SUR,70369307,GASEOSA COCA COLA PET 355ML,FRESCA,BEVERAGES-CARBONATED D82,70369307,480.0,383651.0,932.0,6,6,0,2,1,5,16.67,1,0,0,979607.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,HEREDIA - GAM,75119455,COCA COLA 2500ML PET TERMO,FRESCA,BEVERAGES - CARBONATED-D95,75119455,1710.0,391292.0,259.0,6,6,0,3,1,5,16.67,1,0,1,951414.0,Diferente al Primario | Igual al Primario
CR,WALMART,ALAJUELA - GAM,9522120,REFRESC GAS COCA COLA ORIGINAL PE 3000ML,FRESCA,BEVERAGES - CARBONATED-D95,9522120,2000.0,171746.0,98.0,10,6,4,6,1,5,16.67,1,0,0,936666.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,BODEGAS,ALAJUELA - GAM,70369307,GASEOSA COCA COLA PET 355ML,FRESCA,BEVERAGES-CARBONATED D82,70369307,490.0,404691.0,972.0,7,6,1,3,1,5,16.67,1,0,1,929604.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,BODEGAS,RURAL NORTE,9103486,HELADO DP VAINILLA CON CHOCOLAT 1028GR,DOS PINOS,ICE CREAM AND FROZEN DESSERTS D91,9103486,3700.0,452285.0,140.0,6,6,0,2,1,5,16.67,1,0,0,919730.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,CARTAGO,75121966,POWERADE ION MOUNTAIN BLAST 600 ML,POWERADE,BEVERAGE-HYDRATE&ENERGY-D95,75121966,970.0,466609.0,585.0,6,6,0,5,1,5,16.67,1,0,1,919577.0,Diferente al Primario | Igual al Primario
CR,WALMART,CARTAGO,70220709,REFRESCO TROPICAL TE BLANCO CERO 2500ML,TROPICAL,BEVERAGES - JUICES-D95,70220709,1000.0,190838.0,216.0,9,8,1,5,3,5,37.5,1,0,2,890914.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,SUPERMERCADOS,SAN JOSE,9215162,SALS PREP NATUR RANCHERA 90G,NATURAS,SAUCES & MARINADES-D92,9215162,350.0,169982.0,631.0,8,8,0,3,3,5,37.5,1,0,0,862965.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,ALAJUELA - GAM,75119455,COCA COLA 2500ML PET TERMO,FRESCA,BEVERAGES - CARBONATED-D95,75119455,1710.0,340004.0,226.0,6,6,0,2,1,5,16.67,1,0,2,846338.0,Diferente al Primario | Igual al Primario
CR,WALMART,CARTAGO,70138747,HERBAL ESSEN SH PELO LARGO GRANADA 400ML,HERBAL ESSENCES,HAIR CARE CONDITIONER TREAT D02,70138747,3000.0,141783.0,54.0,9,9,0,3,4,5,44.44,1,0,0,835438.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,PACIFICO CENTRAL,75121966,POWERADE ION MOUNTAIN BLAST 600 ML,POWERADE,BEVERAGE-HYDRATE&ENERGY-D95,75121966,970.0,474386.0,610.0,6,6,0,5,1,5,16.67,1,0,2,830509.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,CARTAGO,70243537,DESODOR AXE BODY SPRAY EPIC FRESH 150ML,AXE,DEODORANTS Y ANTIPERSPIRANT D02,70243537,2840.0,207597.0,83.0,8,6,2,6,1,5,16.67,1,0,5,816548.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,SUPERMERCADOS,HEREDIA - GAM,70255108,TE BLANCO CERO BOT PET INMUNID 2500 ML,DOS PINOS,BEVERAGES - JUICES-D95,70255108,1020.0,208216.0,247.0,7,7,0,4,2,5,28.57,1,0,0,783999.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,PACIFICO SUR,75121966,POWERADE ION MOUNTAIN BLAST 600 ML,POWERADE,BEVERAGE-HYDRATE&ENERGY-D95,75121966,950.0,432388.0,553.0,6,6,0,4,1,5,16.67,1,0,1,775332.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,ALAJUELA - GAM,70220709,REFRESCO TROPICAL TE BLANCO CERO 2500ML,TROPICAL,BEVERAGES - JUICES-D95,70220709,1000.0,135318.0,153.0,7,7,0,4,2,5,28.57,1,0,1,752164.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,CARTAGO,75086278,BIOLAND SHAMPOO 2 EN 1 ROMERO 400 ML,BIOLAND,HAIR CARE CONDITIONER TREAT D02,75086278,6070.0,139672.0,26.0,16,16,0,6,11,5,68.75,1,0,5,751841.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,CARTAGO,9103486,HELADO DP VAINILLA CON CHOCOLAT 1028GR,DOS PINOS,ICE CREAM AND FROZEN DESSERTS D91,9103486,3700.0,432591.0,133.0,6,6,0,2,1,5,16.67,1,0,0,741312.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,RURAL NORTE,70220709,REFRESCO TROPICAL TE BLANCO CERO 2500ML,TROPICAL,BEVERAGES - JUICES-D95,70220709,1000.0,168123.0,190.0,7,7,0,4,2,5,28.57,1,0,1,732210.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,GUANACASTE,70684250,ADAN Y EVA FRUTOS ROJOS 355ML LT 4 AL,ADÁN&EVA,BEVERAGE ALCOHOL - COCKTAIL D96,70684250,1020.0,521359.0,625.0,7,6,1,3,1,5,16.67,1,0,2,710926.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,DESCUENTO,HEREDIA - GAM,75273383,HELADO SULI COMBINADO 960GR,SULI,ICE CREAM AND FROZEN DESSERTS D91,75273383,3390.0,143400.0,48.0,8,8,0,6,3,5,37.5,1,0,2,703276.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,PACIFICO SUR,70369307,GASEOSA COCA COLA PET 355ML,FRESCA,BEVERAGES-CARBONATED D82,70369307,480.0,282083.0,690.0,7,6,1,3,1,5,16.67,1,0,1,692322.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,DESCUENTO,LIMON,75121966,POWERADE ION MOUNTAIN BLAST 600 ML,POWERADE,BEVERAGE-HYDRATE&ENERGY-D95,75121966,970.0,402164.0,500.0,6,6,0,4,1,5,16.67,1,0,2,690710.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,PACIFICO CENTRAL,70684250,ADAN Y EVA FRUTOS ROJOS 355ML LT 4 AL,ADÁN&EVA,BEVERAGE ALCOHOL - COCKTAIL D96,70684250,1020.0,444691.0,535.0,7,6,1,3,1,5,16.67,1,0,4,689164.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,SUPERMERCADOS,HEREDIA - GAM,70167340,DEO LADYSPEEDS STICK SPRAY FLORAL 150ML,LADY SPEED STICK,DEODORANTS Y ANTIPERSPIRANT D02,70167340,3150.0,22304.0,8.0,10,6,4,6,1,5,16.67,1,0,1,674366.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,DESCUENTO,SAN JOSE,75378797,GOMITAS BUBBA PANDITAS CLASICOS 90GR,BUBALOO,CANDY - HARD - SOFT-D01,75378797,740.0,158063.0,242.0,6,6,0,2,1,5,16.67,1,0,0,660379.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,CARTAGO,70369307,GASEOSA COCA COLA PET 355ML,FRESCA,BEVERAGES-CARBONATED D82,70369307,490.0,257345.0,620.0,7,6,1,3,1,5,16.67,1,0,1,657928.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,SUPERMERCADOS,HEREDIA - GAM,70680937,SHAMPOO HIALURONICO 370 ML,ELVIVE,HAIR CARE CONDITIONER TREAT D02,70680937,6300.0,94775.0,17.0,8,8,0,3,3,5,37.5,1,0,0,647672.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,LIMON,75119455,COCA COLA 2500ML PET TERMO,FRESCA,BEVERAGES - CARBONATED-D95,75119455,1710.0,221669.0,147.0,6,6,0,2,1,5,16.67,1,0,2,628675.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,PACIFICO CENTRAL,70622031,JABON COSM PALMOLIVE YOGURT 3PACK 300GR,PALMOLIVE,HAND AND BODY WASHING D02,70622031,1390.0,141284.0,115.0,8,8,0,4,3,5,37.5,1,0,1,623287.0,Diferente al Primario | Igual al Primario
