PAIS,Formato,ZONA,CODIGO_FAMILIA,DESC_PRIMARIO,SKU_PRIMARIO,PRECIO_PRIMARIO,TAMANO_PRIMARIO,MEDIDA_PRIMARIO,SKU_SECUNDARIO,AGRUPACION,DESC_SECUNDARIO,PRECIO_SECUNDARIO,TAMANO_SECUNDARIO,MEDIDA_SECUNDARIO,FACTOR_DE_CONVERSION,AHORRO_DIFERENCIAL,DIFERENCIA_ABSOLUTA,DIFERENCIA_PCT,EVALUACION,Ventas,Rotaciones,Sell_QTY,CATEGORIA,MARCA
CR,DESCUENTO,LIMON,70243537,DESODOR AXE BODY SPRAY EPIC FRESH 150ML,70243537,2920.0,150.0,ML,70655935,SECUNDARIO,DEO AXE MEN 2PK SPY DARK TEMPTATIO 300ML,4960.0,300.0,ML,2.0,0.85,2040.0,69.86,Mayor al primario - Esperado para pack,136059.0,31.0,300.0,DEODORANTS Y ANTIPERSPIRANT D02,AXE
CR,WALMART,CARTAGO,70271598,GILLETTE AP CLEARGEL COOLWAVE 82GR,70271598,3250.0,82.0,GR,70030400,SECUNDARIO,DESODOR GILLETTE COOL WAVE GEL 2PK 82 GR,5530.0,164.0,GR,2.0,0.85,2280.0,70.15,Mayor al primario - Esperado para pack,136054.0,28.0,164.0,DEODORANTS Y ANTIPERSPIRANT D02,GILLETTE
CR,SUPERMERCADOS,RURAL NORTE,70106055,ATUN SARDIMAR LIGHT TROZOS EN AGUA 140GR,70106055,1450.0,105.0,GR,70193415,SECUNDARIO,ATUN SARDIMAR AGUA 4PACK 560GR,5480.0,105.0,GR,4.0,0.87,4030.0,277.93,Mayor al primario - Esperado para pack,135800.0,28.0,105.0,SEAFOOD-FISH-D92,SARDIMAR
CR,DESCUENTO,RURAL NORTE,212404,CREMA PEINAR PANTENE ULT CREM RIZO 300ML,212404,3870.0,300.0,ML,70681372,SECUNDARIO,PANTENE 2PACK CC RIZOS DEFINIDOS 300ML,6970.0,300.0,ML,2.0,0.9,3100.0,80.1,Mayor al primario - Esperado para pack,135696.0,22.0,300.0,HAIR CARE - SHAMPOO D02,PANTENE
CR,BODEGAS,PACIFICO CENTRAL,70491751,ATUN SABEMAS TROCITOS EN ACEITE 295 G,70491751,1470.0,295.0,GR,75292953,SECUNDARIO,ATUN SABEMAS LOMO TROC ACE 840GR 6 PACK,4150.0,840.0,GR,6.0,1.02222222222222,2680.0,182.31,Mayor al primario - Esperado para pack,135597.0,33.0,840.0,SEAFOOD-FISH-D92,SABEMAS
CR,DESCUENTO,ALAJUELA - GAM,70491751,ATUN SABEMAS TROCITOS EN ACEITE 295 G,70491751,1270.0,295.0,GR,75292953,SECUNDARIO,ATUN SABEMAS LOMO TROC ACE 840GR 6 PACK,4150.0,840.0,GR,6.0,1.02222222222222,2880.0,226.77,Mayor al primario - Esperado para pack,135597.0,33.0,840.0,SEAFOOD-FISH-D92,SABEMAS
CR,BODEGAS,PACIFICO CENTRAL,70568354,LECHE CORONADO DESLACT 2 946ML EDGE,70568354,1000.0,946.0,ML,70568376,SECUNDARIO,LECHE CORONADO DESLACT 2 946ML 6 PACK,5700.0,5676.0,ML,6.0,0.95,4700.0,470.0,Mayor al primario - Esperado para pack,135456.0,24.0,5676.0,MILK&CREM-SUBSTUT-SHELF-D95,CORONADO
CR,SUPERMERCADOS,PACIFICO CENTRAL,70499910,TIPO QUESO GREAT VALUE RALL P TACO 227GR,70499910,2060.0,227.0,GR,70499904,SECUNDARIO,TIPO QUESO GREAT VALUE CHEDDAR RAL 907GR,7650.0,907.0,GR,3.99559471365638,0.93,5590.0,271.36,Mayor al primario - Esperado para pack,135400.0,20.0,907.0,CHEESES-D90,GREAT VALUE
CR,WALMART,SAN JOSE,70257785,CLORO CLOROX ORIGINAL BT 3785 ML,70257785,2000.0,3785.0,ML,70254926,SECUNDARIO,CLORO CLOROX ORIGINAL 3PK 3785 ML,5100.0,11335.0,ML,3.0,0.95,3100.0,155.0,Mayor al primario - Esperado para pack,135390.0,30.0,11335.0,BLEACH D13,CLOROX
NI,SUPERMERCADOS,PE CENTRO,70494175,TOMATE CRIOLLO LIBRA,70494175,40.0,1.0,LB,75092571,SECUNDARIO,TOMATE CRIOLLO PAQUETE FAMILIAR,38.0,1.0,LB,0.98,1.0,-2.0,-5.0,REVISAR: Precio menor al primario,135379.62,3563.97,1.0,VEGETABLES - PERISHABLE D94,HORTIFRUTI
CR,DESCUENTO,GUANACASTE,212404,CREMA PEINAR PANTENE ULT CREM RIZO 300ML,212404,3860.0,300.0,ML,70681372,SECUNDARIO,PANTENE 2PACK CC RIZOS DEFINIDOS 300ML,6950.0,300.0,ML,2.0,0.9,3090.0,80.05,Mayor al primario - Esperado para pack,135300.0,22.0,300.0,HAIR CARE - SHAMPOO D02,PANTENE
CR,DESCUENTO,PACIFICO SUR,70491751,ATUN SABEMAS TROCITOS EN ACEITE 295 G,70491751,1470.0,295.0,GR,75292953,SECUNDARIO,ATUN SABEMAS LOMO TROC ACE 840GR 6 PACK,4150.0,840.0,GR,6.0,1.02222222222222,2680.0,182.31,Mayor al primario - Esperado para pack,135187.0,33.0,840.0,SEAFOOD-FISH-D92,SABEMAS
CR,WALMART,HEREDIA - GAM,75053384,,,,,,75053385,SECUNDARIO,ATUN SULI TROCITOS VEGETALES 6PK 840 GR,3330.0,840.0,GR,1.5,0.92,,,Sin precio,135177.0,41.0,840.0,SEAFOOD-FISH-D92,SULI
CR,SUPERMERCADOS,PE PACIFICO CENTRAL,70185463,,,,,,70185440,SECUNDARIO,PAPA EMPACADO MALLA 2 KG,1750.0,2.0,EA,1.94,1.0,,,Sin precio,135174.0,78.0,2.0,VEGETABLES - PERISHABLE D94,HORTIFRUTI
CR,SUPERMERCADOS,LIMON,70499907,TIPO QUESO MOZZ RALLAD GREAT VALUE 227GR,70499907,1470.0,227.0,GR,70499906,SECUNDARIO,TIPO QUESO GREAT VALUE MOZZAR RALL 907GR,6660.0,907.0,GR,3.995595,0.96,5190.0,353.06,Mayor al primario - Esperado para pack,135150.0,23.0,907.0,CHEESES-D90,GREAT VALUE
CR,SUPERMERCADOS,PACIFICO CENTRAL,70231807,BEBIDA SMIRNOFF GREN APPLE LATA 350ML,70231807,1270.0,350.0,ML,70525397,SECUNDARIO,4PACK GUARANA SMIRNOFF ICE 1420 ML,4240.0,1400.0,ML,4.0,0.9036,2970.0,233.86,Mayor al primario - Esperado para pack,135072.0,36.0,1400.0,BEVERAGE ALCOHOL - COCKTAIL D96,SMIRNOFF
CR,SUPERMERCADOS,RURAL NORTE,70568354,LECHE CORONADO DESLACT 2 946ML EDGE,70568354,1040.0,946.0,ML,70568376,SECUNDARIO,LECHE CORONADO DESLACT 2 946ML 6 PACK,5930.0,5676.0,ML,6.0,0.95,4890.0,470.19,Mayor al primario - Esperado para pack,135033.0,23.0,5676.0,MILK&CREM-SUBSTUT-SHELF-D95,CORONADO
CR,BODEGAS,CARTAGO,298967,DESODOR NIVEA ROLLON ACLAR NATURAL 50ML,298967,3100.0,50.0,ML,75176084,SECUNDARIO,DEO NIVEA ROLLON ACLARADO NAT 2PK 100ML,5250.0,100.0,ML,2.0,0.85,2150.0,69.35,Mayor al primario - Esperado para pack,134734.0,29.0,100.0,DEODORANTS Y ANTIPERSPIRANT D02,EUCERIN
HN,BODEGAS,C - AMARILLA,70596900,MANTECA SULI VEGETAL 1000 GR,70596900,50.4,1000.0,GR,70009003,SECUNDARIO,MANTECA SULI VEGETAL 1360 GR,68.5,1360.0,GR,1.36,0.95,18.1,35.91,Mayor al primario - Esperado para pack,134636.75,1968.0,1360.0,OILS & FATS-D92,SULI
CR,WALMART,CARTAGO,70167340,DEO LADYSPEEDS STICK SPRAY FLORAL 150ML,70167340,3100.0,91.0,GR,70269961,SECUNDARIO,DEO LADY SPEED STICK SPR FRESH 3PK 91 GR,7100.0,273.0,GR,3.0,0.8,4000.0,129.03,Mayor al primario - Esperado para pack,134613.0,22.0,273.0,DEODORANTS Y ANTIPERSPIRANT D02,LADY SPEED STICK
CR,BODEGAS,SAN JOSE,9527118,JUGO SUNFRUT NARANJA TETRA 1000ML,9527118,1110.0,1000.0,ML,70277226,SECUNDARIO,JUGO SUNFRUT 3PACK 1000 ML,3080.0,3000.0,ML,3.0,0.8,1970.0,177.48,Mayor al primario - Esperado para pack,134599.0,50.0,3000.0,BEVERAGES - JUICES-D95,SUNFRUT
CR,WALMART,CARTAGO,70568304,LECHE LIQUIDA DESCREMADA DOS PINOS 1L,70568304,1160.0,1000.0,ML,70568397,SECUNDARIO,LECHE DOS PINOS DESCREMADA 6PACK 1000ML,6450.0,6000.0,ML,6.0,0.95,5290.0,456.03,Mayor al primario - Esperado para pack,134106.0,21.0,6000.0,MILK&CREM-SUBSTUT-SHELF-D95,DOS PINOS
CR,BODEGAS,PACIFICO CENTRAL,75054018,3PACK TDM ATUN TROZOS EN ACEITE 315GR,75054018,2500.0,315.0,GR,75054016,SECUNDARIO,6PACK TDM ATUN TROZOS EN ACEITE 630GR,5640.0,630.0,GR,2.0,0.9,3140.0,125.6,Mayor al primario - Esperado para pack,134016.0,24.0,630.0,SEAFOOD-FISH-D92,TESORO DEL MAR
CR,BODEGAS,GUANACASTE,75054018,3PACK TDM ATUN TROZOS EN ACEITE 315GR,75054018,2500.0,315.0,GR,75054016,SECUNDARIO,6PACK TDM ATUN TROZOS EN ACEITE 630GR,5640.0,630.0,GR,2.0,0.9,3140.0,125.6,Mayor al primario - Esperado para pack,134016.0,24.0,630.0,SEAFOOD-FISH-D92,TESORO DEL MAR
CR,DESCUENTO,PE GUANACASTE,75374261,JAMON COCIDO DON CRISTOBAL 250 GR,75374261,2400.0,250.0,GR,75170453,SECUNDARIO,JAMON COCIDO GREAT VALUE 454GT,3980.0,454.0,GR,1.816,0.84,1580.0,65.83,Mayor al primario - Esperado para pack,133969.0,47.0,454.0,PRE-FORMED & COLD CUTS-D97,GREAT VALUE
CR,WALMART,CARTAGO,75012957,DESOD DOVE BARRA CAB CUID TOTAL 45GR,75012957,3500.0,45.0,GR,70021035,SECUNDARIO,DESO DOVE BARRA DAMA CALENDULA 2PK 50GR,5250.0,100.0,GR,2.0,0.85,1750.0,50.0,Mayor al primario - Esperado para pack,133945.0,29.0,100.0,DEODORANTS Y ANTIPERSPIRANT D02,DOVE
CR,BODEGAS,GUANACASTE,261706,DEO NIVEA SPRAY MEN BLACKYWH POWER 150ML,261706,3100.0,150.0,ML,75071498,SECUNDARIO,DESOD NIVEA SPRAY BW CAB 3PK 450ML,7000.0,450.0,ML,3.0,0.75,3900.0,125.81,Mayor al primario - Esperado para pack,133897.0,22.0,450.0,DEODORANTS Y ANTIPERSPIRANT D02,NIVEA
CR,SUPERMERCADOS,HEREDIA - GAM,75204819,ALMENDRA GREAT VALUE NATURAL 397GR,75204819,4980.0,397.0,GR,75204820,SECUNDARIO,ALMENDRA GREAT VALUE NATURAL 709GR,8450.0,709.0,GR,1.78589420654911,0.95,3470.0,69.68,Mayor al primario - Esperado para pack,133869.0,18.0,709.0,NUTS & SEEDS EDIBLE-D92,GREAT VALUE
CR,WALMART,GUANACASTE,70231807,BEBIDA SMIRNOFF GREN APPLE LATA 350ML,70231807,1240.0,350.0,ML,70525395,SECUNDARIO,4PACK BLACK SMIRNOFF ICE 1400 ML,4200.0,1400.0,ML,4.0,0.9036,2960.0,238.71,Mayor al primario - Esperado para pack,133812.0,36.0,1400.0,BEVERAGE ALCOHOL - COCKTAIL D96,SMIRNOFF
CR,BODEGAS,CARTAGO,70009508,SUAV GV BASE PRIMAVERAL BT 10000 ML,70009508,7560.0,10000.0,ML,75379206,SECUNDARIO,SUAV GV BASE PRIMAVERAL BT 7000 ML,7560.0,7000.0,ML,0.7,1.0,0.0,0.0,Igual al primario - Verificar factor,133800.0,20.0,7000.0,LAUNDRY SOFTENER-FRESHENER D13,GREAT VALUE
CR,BODEGAS,HEREDIA - GAM,70167340,DEO LADYSPEEDS STICK SPRAY FLORAL 150ML,70167340,2900.0,91.0,GR,70269961,SECUNDARIO,DEO LADY SPEED STICK SPR FRESH 3PK 91 GR,6070.0,273.0,GR,3.0,0.8,3170.0,109.31,Mayor al primario - Esperado para pack,133766.0,25.0,273.0,DEODORANTS Y ANTIPERSPIRANT D02,LADY SPEED STICK
CR,BODEGAS,SAN JOSE,70439367,ENERGIZANTE GATORADE BLUE BERRY 600 ML,70439367,900.0,600.0,ML,70026018,SECUNDARIO,GATORADE BERRY BLUE NARANJ 4PK 600 ML,3000.0,2400.0,ML,4.0,0.86,2100.0,233.33,Mayor al primario - Esperado para pack,133724.0,51.0,2400.0,BEVERAGE-HYDRATE&ENERGY-D95,GATORADE
CR,BODEGAS,HEREDIA - GAM,70241266,DESODOR SPEEDSTICK GEL 24 7 XTR INT 85GR,70241266,3750.0,85.0,GR,70243792,SECUNDARIO,DESODOR SPEEDSTICK GEL EXTREM 2PCK 85 GR,6380.0,170.0,GR,2.0,0.85,2630.0,70.13,Mayor al primario - Esperado para pack,133708.0,24.0,170.0,DEODORANTS Y ANTIPERSPIRANT D02,SPEED STICK
CR,SUPERMERCADOS,PE ALAJUELA GAM,75374261,JAMON COCIDO DON CRISTOBAL 250 GR,75374261,2260.0,250.0,GR,75170451,SECUNDARIO,JAMON SELVA NEGRA GREAT VALUE 454GT,3810.0,454.0,GR,1.816,0.84,1550.0,68.58,Mayor al primario - Esperado para pack,133562.0,63.0,454.0,PRE-FORMED & COLD CUTS-D97,GREAT VALUE
CR,WALMART,HEREDIA - GAM,9216954,ACEITE SOYA SABEMAS BOTE 3000 ML,9216954,3680.0,3000.0,ML,70172828,SECUNDARIO,ACEITE SABEMAS SOYA 900 ML,1090.0,900.0,ML,0.3,1.07062665850173,-2590.0,-70.38,REVISAR: Precio menor al primario,133277.0,124.0,900.0,OILS & FATS-D92,SABEMAS
CR,WALMART,GUANACASTE,70023456,CONSOME MAGGI POLLO 50 GR,70023456,490.0,50.0,GR,70042571,SECUNDARIO,CONSOME MAGGI POLLO 3PACK 50 GR,1320.0,150.0,GR,3.0,0.89,830.0,169.39,Mayor al primario - Esperado para pack,133242.0,106.0,150.0,SOUPS - SHELF STABLE-D92,MAGGI
CR,BODEGAS,HEREDIA - GAM,70210305,DESODOR DOVE SPRAY ORIGINAL 150ML,70210305,3150.0,150.0,ML,70243304,SECUNDARIO,3PK DESOD DOVE MEN AERO INVISIBLE 450ML,7150.0,450.0,ML,3.0,0.8,4000.0,126.98,Mayor al primario - Esperado para pack,133190.0,19.0,450.0,DEODORANTS Y ANTIPERSPIRANT D02,DOVE
CR,WALMART,PACIFICO SUR,9216954,ACEITE SOYA SABEMAS BOTE 3000 ML,9216954,3330.0,3000.0,ML,70279560,SECUNDARIO,SABEMAS ACEITE  SOYA 1500 ML,1670.0,1500.0,ML,0.5,1.05,-1660.0,-49.85,REVISAR: Precio menor al primario,133158.0,86.0,1500.0,OILS & FATS-D92,SABEMAS
CR,DESCUENTO,RURAL NORTE,9000672,YOGURT DS PINOS IN LINE SABR FRESA 750ML,9000672,1810.0,750.0,ML,70382224,SECUNDARIO,YOGURT DOS PINOS FRESA ARAND 2PK 750 ML,2260.0,1500.0,ML,2.0,0.75,450.0,24.86,Mayor al primario - Esperado para pack,133158.0,45.0,1500.0,YOGURT D90,DOS PINOS
CR,WALMART,CARTAGO,75158994,DEO OLD SPICE SPRAY OCEAN LEGEND 150ML,75158994,3100.0,150.0,ML,75013119,SECUNDARIO,DEO OLD SPICE SPRAY XTREME 2PK 300 ML,5200.0,300.0,ML,2.0,0.85,2100.0,67.74,Mayor al primario - Esperado para pack,133000.0,29.0,300.0,DEODORANTS Y ANTIPERSPIRANT D02,OLD SPICE
CR,DESCUENTO,PACIFICO SUR,75289274,JABON EQUATE ANTIBACTERIAL SURT 4P 400GR,75289274,1370.0,400.0,GR,70594922,SECUNDARIO,JAB TOCA  EQUATE ULTRA FRESH 4PACK 440GR,1150.0,440.0,GR,1.1,1.0,-220.0,-16.06,REVISAR: Precio menor al primario,132952.0,131.0,440.0,HAND AND BODY WASHING D02,EQUATE
CR,SUPERMERCADOS,LIMON,70511259,TIPO PALITOS GV DE QUESO MOZZARELL 340GR,70511259,2700.0,340.0,GR,70043006,SECUNDARIO,TIPO PALITOS DE QUESO MOZZARELL GV 680GR,4320.0,680.0,GR,2.0,0.8,1620.0,60.0,Mayor al primario - Esperado para pack,132891.0,35.0,680.0,CHEESES-D90,GREAT VALUE
CR,SUPERMERCADOS,ALAJUELA - GAM,70568304,LECHE LIQUIDA DESCREMADA DOS PINOS 1L,70568304,1130.0,1000.0,ML,70568316,SECUNDARIO,DOS PINOS 3 PACK DESCREMADA LITRO,3288.0,3000.0,ML,3.0,0.97,2158.0,190.97,Mayor al primario - Esperado para pack,132811.0,41.0,3000.0,MILK&CREM-SUBSTUT-SHELF-D95,DOS PINOS
CR,WALMART,RURAL NORTE,75054018,,,,,,75054016,SECUNDARIO,6PACK TDM ATUN TROZOS EN ACEITE 630GR,5000.0,630.0,GR,2.0,0.9,,,Sin precio,132809.0,27.0,630.0,SEAFOOD-FISH-D92,TESORO DEL MAR
CR,BODEGAS,HEREDIA - GAM,9209436,GARBANZOS SULI EN LATA 220GR,9209436,400.0,220.0,GR,70355725,SECUNDARIO,GARBANZOS SULI 576GR,690.0,576.0,GR,2.5,0.9,290.0,72.5,Mayor al primario - Esperado para pack,132742.0,218.0,576.0,VEGETABLES-SHELF STABLE-D92,SULI
CR,BODEGAS,HEREDIA - GAM,70491753,ATUN SABEMAS TROZOS EN AGUA 140 G,70491753,820.0,140.0,GR,75439760,SECUNDARIO,ATUN SABEMAS TROZOS EN AGUA 6PACK 840 GR,4550.0,840.0,GR,6.0,0.92,3730.0,454.88,Mayor al primario - Esperado para pack,132690.0,33.0,840.0,SEAFOOD-FISH-D92,SABEMAS
CR,DESCUENTO,GUANACASTE,70491751,ATUN SABEMAS TROCITOS EN ACEITE 295 G,70491751,1430.0,295.0,GR,75292952,SECUNDARIO,ATUN SABEMAS LOMO TROCITOS ACEIT 140 GR,530.0,140.0,GR,0.47457627118644,1.0,-900.0,-62.94,REVISAR: Precio menor al primario,132617.0,253.0,140.0,SEAFOOD-FISH-D92,SABEMAS
CR,WALMART,CARTAGO,70210305,DESODOR DOVE SPRAY ORIGINAL 150ML,70210305,3250.0,150.0,ML,70243390,SECUNDARIO,DESO DOVE SPRAY DAMA CALENDULA 3PK 450ML,7250.0,450.0,ML,3.0,0.8,4000.0,123.08,Mayor al primario - Esperado para pack,132534.0,18.0,450.0,DEODORANTS Y ANTIPERSPIRANT D02,DOVE
CR,WALMART,RURAL NORTE,70210305,DESODOR DOVE SPRAY ORIGINAL 150ML,70210305,3250.0,150.0,ML,70243390,SECUNDARIO,DESO DOVE SPRAY DAMA CALENDULA 3PK 450ML,7250.0,450.0,ML,3.0,0.8,4000.0,123.08,Mayor al primario - Esperado para pack,132534.0,18.0,450.0,DEODORANTS Y ANTIPERSPIRANT D02,DOVE
CR,BODEGAS,GUANACASTE,75053379,ATUN SULI TROCITOS EN AGUA 140 GR,75053379,730.0,140.0,GR,75053382,SECUNDARIO,ATUN SULI TROCITOS EN AGUA 295 GR,1160.0,295.0,GR,2.107143,0.919578947368421,430.0,58.9,Mayor al primario - Esperado para pack,132483.0,129.0,295.0,SEAFOOD-FISH-D92,SULI
CR,SUPERMERCADOS,PE CARTAGO,75374326,POSTRE TRES LECHES BAKERS 1 KILO,75374326,5450.0,1.0,EA,75374323,SECUNDARIO,POSTRE 3 LECHES PORCION BAKERS 230 EA,1300.0,230.0,EA,0.23,1.02274283182531,-4150.0,-76.15,REVISAR: Precio menor al primario,132429.0,129.0,230.0,PIES AND PASTRIES - IN STORE D98,BAKERS & CHEFS
CR,BODEGAS,CARTAGO,70111196,DESODOR SPEEDSTICK SPRAY 24 7 EXTR 150ML,70111196,2930.0,150.0,ML,70526026,SECUNDARIO,DESODOR SPEEDSTICK X5 SPRAY 2PACK 182GR,5000.0,182.0,GR,2.0,0.85,2070.0,70.65,Mayor al primario - Esperado para pack,132325.0,30.0,182.0,DEODORANTS Y ANTIPERSPIRANT D02,SPEED STICK
CR,BODEGAS,PACIFICO SUR,75053384,ATUN SULI TROCITOS  VEGETALES 4PK 560 GR,75053384,1400.0,560.0,GR,75053383,SECUNDARIO,ATUN SULI TROCITOS CON VEGETALES 295 GR,800.0,295.0,GR,0.526785714285714,1.04,-600.0,-42.86,REVISAR: Precio menor al primario,132264.0,167.0,295.0,SEAFOOD-FISH-D92,SULI
CR,BODEGAS,ALAJUELA - GAM,9522120,REFRESC GAS COCA COLA ORIGINAL PE 3000ML,9522120,2020.0,3000.0,ML,75046960,SECUNDARIO,2P 3L COCA MAS GINGER ALE 3000 ML,3400.0,6000.0,ML,2.0,0.95,1380.0,68.32,Mayor al primario - Esperado para pack,132095.0,44.0,6000.0,BEVERAGES - CARBONATED-D95,COCA-COLA
CR,DESCUENTO,HEREDIA - GAM,70331578,HIELO GV BOLSA 2500 GR,70331578,1700.0,2500.0,GR,70346700,SECUNDARIO,HIELO GREAT VALUE BOLSA 4000 GR,2690.0,400.0,GR,1.6,0.989928057553956,990.0,58.24,Mayor al primario - Esperado para pack,131755.0,65.0,400.0,BEVERAGES - WATER-D91,GREAT VALUE
CR,BODEGAS,RURAL NORTE,75352031,AVENA GREAT VALUE INTEGRAL 300 GR,75352031,740.0,300.0,GR,75352034,SECUNDARIO,AVENA GREAT VALUE INTEGRAL 1000 GR,1400.0,1000.0,GR,3.33333333333333,0.85,660.0,89.19,Mayor al primario - Esperado para pack,131670.0,95.0,1000.0,BRKFST CEREL BAR-PASTRY-D92,GREAT VALUE
HN,SUPERMERCADOS,PE TEGUCIGALPA,70278709,HUEVO MARKETSIDE GRANDE 30 UD,70278709,102.5,1.0,EA,70279878,SECUNDARIO,HUEVO DON CRISTOBAL GRANDE 60 UN,202.0,1.0,EA,2.0,1.0,99.5,97.07,Mayor al primario - Esperado para pack,131562.6,657.0,1.0,EGGS - D93,DON CRISTOBAL
CR,BODEGAS,ALAJUELA - GAM,70345939,ATUN CALVO TROCITOS EN ACEITE 142 GR,70345939,800.0,142.0,GR,70532826,SECUNDARIO,ATUN CALVO TROCITOS 6PACK 142 GR,4300.0,852.0,GR,6.0,0.85,3500.0,437.5,Mayor al primario - Esperado para pack,131545.0,31.0,852.0,SEAFOOD-FISH-D92,CALVO
CR,BODEGAS,LIMON,70491751,ATUN SABEMAS TROCITOS EN ACEITE 295 G,70491751,1430.0,295.0,GR,75292953,SECUNDARIO,ATUN SABEMAS LOMO TROC ACE 840GR 6 PACK,4150.0,840.0,GR,6.0,1.02222222222222,2720.0,190.21,Mayor al primario - Esperado para pack,131488.0,32.0,840.0,SEAFOOD-FISH-D92,SABEMAS
CR,DESCUENTO,HEREDIA - GAM,75234093,PALMITO SABEMAS TROCITOS 220GR,75234093,1110.0,220.0,GR,75227601,SECUNDARIO,SABEMAS 3 PACK PALMITO TROZOS 660GR,2480.0,660.0,GR,3.0,0.85,1370.0,123.42,Mayor al primario - Esperado para pack,131484.0,60.0,660.0,VEGETABLES-SHELF STABLE-D92,SABEMAS
CR,DESCUENTO,PACIFICO SUR,70568354,LECHE CORONADO DESLACT 2 946ML EDGE,70568354,1010.0,946.0,ML,70568376,SECUNDARIO,LECHE CORONADO DESLACT 2 946ML 6 PACK,5760.0,5676.0,ML,6.0,0.95,4750.0,470.3,Mayor al primario - Esperado para pack,131169.0,23.0,5676.0,MILK&CREM-SUBSTUT-SHELF-D95,CORONADO
CR,SUPERMERCADOS,HEREDIA - GAM,70568270,JUGO DOS PINOS 100 NARANJA TETRA 250ML,70568270,660.0,250.0,ML,75271989,SECUNDARIO,JUGO UHT NARANJA 100PORC 6 PACK 1500ML,2850.0,1500.0,ML,6.0,0.669999999999999,2190.0,331.82,Mayor al primario - Esperado para pack,131144.0,52.0,1500.0,BEVERAGES - JUICES-D95,DOS PINOS
CR,WALMART,GUANACASTE,75014919,TROPICAL MELOCOTON 250 ML,75014919,280.0,250.0,ML,70224008,SECUNDARIO,TROPICAL MEL LIM BCO PET 6P 250 ML,1780.0,1500.0,ML,6.0,0.85,1500.0,535.71,Mayor al primario - Esperado para pack,131095.0,104.0,1500.0,BEVERAGES - JUICES-D95,TROPICAL
CR,SUPERMERCADOS,SAN JOSE,70084233,PASTA SABEMAS LENGUA 250GR,70084233,420.0,250.0,GR,70084262,SECUNDARIO,PASTA SABEMAS TORNILLO TWISTS 250GR,420.0,250.0,GR,1.0,0.96,0.0,0.0,Igual al primario - Verificar factor,131010.0,359.0,250.0,PASTA-D92,SABEMAS
CR,BODEGAS,LIMON,75014919,TROPICAL MELOCOTON 250 ML,75014919,280.0,250.0,ML,70224008,SECUNDARIO,TROPICAL MEL LIM BCO PET 6P 250 ML,1760.0,1500.0,ML,6.0,0.85,1480.0,528.57,Mayor al primario - Esperado para pack,130753.0,99.0,1500.0,BEVERAGES - JUICES-D95,TROPICAL
CR,BODEGAS,GUANACASTE,70348600,BEBID HIDRAT GATORADE SACHET PONCHE 60GR,70348600,810.0,60.0,GR,9511305,SECUNDARIO,BEBID HIDRAT POLV GATORADE FRUIT P 521GR,4940.0,521.0,GR,8.68,0.77,4130.0,509.88,Mayor al primario - Esperado para pack,130723.0,30.0,521.0,BEVERAGE-HYDRATE&ENERGY-D95,GATORADE
CR,BODEGAS,ALAJUELA - GAM,70498632,TOALLA ROSAL BCA INDIV 80H TP 1R 348.9GR,70498632,1200.0,348.9,GR,70595353,SECUNDARIO,TOALLA ROSAL 3PLY 80H 3PACK 1036.3GR,3600.0,1036.3,GR,3.0,1.0,2400.0,200.0,Mayor al primario - Esperado para pack,130626.0,41.0,1036.3,PAPER TOWELS D04,ROSAL
CR,WALMART,SAN JOSE,70498632,TOALLA ROSAL BCA INDIV 80H TP 1R 348.9GR,70498632,500.0,348.9,GR,70132487,SECUNDARIO,TOALLA ROSAL COC 480H TRIPLE 6R 2072.6GR,7440.0,2072.6,GR,6.0,1.0,6940.0,1388.0,Mayor al primario - Esperado para pack,130622.0,20.0,2072.6,PAPER TOWELS D04,ROSAL
CR,BODEGAS,PACIFICO CENTRAL,75002518,DEO NIVEA SPRAY DAMA CLINICAL NAT 150ML,75002518,2570.0,150.0,ML,75345799,SECUNDARIO,DEO NIVEA SPRAY CLINICAL 2PK 300ML,4110.0,300.0,ML,2.0,0.8,1540.0,59.92,Mayor al primario - Esperado para pack,130568.0,36.0,300.0,DEODORANTS Y ANTIPERSPIRANT D02,EUCERIN
CR,BODEGAS,RURAL NORTE,70575288,DESODOR REXONA SPRAY MEN V8 150 ML,70575288,3150.0,150.0,ML,70270305,SECUNDARIO,DESODO REXONA AERO TONO PERF 3PACK 450ML,7560.0,1.0,GR,3.0,0.8,4410.0,140.0,Mayor al primario - Esperado para pack,130562.0,21.0,1.0,DEODORANTS Y ANTIPERSPIRANT D02,REXONA
CR,WALMART,RURAL NORTE,70106055,ATUN SARDIMAR LIGHT TROZOS EN AGUA 140GR,70106055,1480.0,105.0,GR,70193415,SECUNDARIO,ATUN SARDIMAR AGUA 4PACK 560GR,5670.0,105.0,GR,4.0,0.87,4190.0,283.11,Mayor al primario - Esperado para pack,130468.0,26.0,105.0,SEAFOOD-FISH-D92,SARDIMAR
CR,BODEGAS,HEREDIA - GAM,70199577,ACEITE GREAT VALUE OLIVA EXT VIRGE 502ML,70199577,2450.0,502.0,ML,70199593,SECUNDARIO,ACEITE GREAT V OLIVA EXTRA VIRGEN 2980ML,14740.0,2980.0,ML,5.93625498007968,0.9,12290.0,501.63,Mayor al primario - Esperado para pack,130440.0,10.0,2980.0,OILS & FATS-D92,GREAT VALUE
